#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
134000,268.00000000055155,-77.89117087156046,46.89424332214846,-30.996927549412,221.17965028633037,1.43e+03
134500,269.0000000005563,-79.30206644529005,60.58083842807987,-18.72122801721018,285.733337576786,1.43e+03
135000,270.0000000005611,-89.30731376803033,74.29665299939091,-15.010660768639411,350.4248403148612,1.44e+03
135500,271.0000000005659,-84.56013135134435,53.910816155587256,-30.649315195757097,254.27375769834987,1.44e+03
136000,272.00000000057065,-81.70557588967495,42.493834609425534,-39.21174128024941,200.42484561849835,1.44e+03
136500,273.0000000005754,-75.12379416278418,50.72502906317032,-24.39876509961386,239.2477923544399,1.44e+03
137000,274.0000000005802,-73.13776016270276,83.83945084947486,10.701690686772096,395.4340470256949,1.44e+03
137500,275.000000000585,-79.10549316483412,46.21262963489481,-32.892863529939305,217.96477642768912,1.44e+03
138000,276.00000000058975,-65.40390295069665,66.38100879975428,0.9771058490576365,313.0902062140537,1.44e+03
138500,277.0000000005945,-76.56248174759094,50.704962579353676,-25.85751916823726,239.153147520477,1.44e+03
139000,278.0000000005993,-73.36675250790722,54.843921255756484,-18.522831252150738,258.6748066355943,1.45e+03
139500,279.0000000006041,-89.6245669687778,92.52514646234692,2.9005794935691256,436.4006770862595,1.45e+03
140000,280.00000000060885,-88.73215480009094,63.3297619421369,-25.40239285795404,298.6988083559219,1.45e+03
140500,281.0000000006136,-60.27842705207877,70.45975394661508,10.181326894536312,332.3278644270748,1.45e+03
141000,282.0000000006184,-68.20869142043375,59.97486601946743,-8.233825400966325,282.8752305699338,1.45e+03
141500,283.0000000006232,-54.49871832114877,59.92509830994304,5.426379988794267,282.64049803544043,1.45e+03
142000,284.00000000062795,-86.32133743719896,67.25682167650785,-19.06451576069111,317.22103277342217,1.45e+03
142500,285.0000000006327,-80.89680953687639,66.64660516349147,-14.250204373384918,314.3429081810127,1.45e+03
143000,286.0000000006375,-69.2555956436554,66.82630829332574,-2.429287350329659,315.1904893039036,1.45e+03
143500,287.0000000006423,-71.64645524059915,67.78159723070003,-3.864858009899123,319.69616970563965,1.45e+03
144000,288.00000000064705,-71.10132548817637,47.116146320232644,-23.985179167943727,222.226269744002,1.45e+03
144500,289.0000000006518,-79.579877019999,73.25939723321805,-6.32047978678095,345.53255820587077,1.46e+03
145000,290.0000000006566,-67.56443199899513,49.549967244327156,-18.014464754667976,233.705539324124,1.46e+03
145500,291.0000000006614,-66.91861572100606,30.6089714296153,-36.30964429139077,144.36914036373918,1.46e+03
146000,292.00000000066615,-81.853953299198,49.22612235793335,-32.62783094126465,232.17810453372684,1.46e+03
146500,293.0000000006709,-62.865168212629214,47.7229253533271,-15.142242859302115,225.08818124599486,1.46e+03
147000,294.0000000006757,-85.67811760574114,53.056764613480894,-32.62135299226024,250.2455698435654,1.46e+03
147500,295.0000000006805,-89.38503199578918,53.93186840254094,-35.453163593248235,254.3730519461954,1.46e+03
148000,296.00000000068525,-83.41162612068001,56.098402280704775,-27.313223839975237,264.5916453503764,1.46e+03
148500,297.00000000069,-66.30640087960637,43.71270854956253,-22.593692330043844,206.17374127655648,1.46e+03
149000,298.0000000006948,-92.72626135979954,53.68858446351333,-39.03767689628621,253.22558793478672,1.46e+03
149500,299.0000000006996,-78.59269471428706,70.25607396431492,-8.336620749972141,331.3671949703571,1.47e+03
150000,300.00000000070435,-91.82183170388453,77.49027128528869,-14.331560418595842,365.4877419757412,1.47e+03
150500,301.0000000007091,-86.74422770226374,36.188250305060976,-50.55597739720277,170.68416035550325,1.47e+03
151000,302.0000000007139,-85.29358469153522,45.49549150804757,-39.798093183487644,214.5823493136951,1.47e+03
151500,303.00000000071867,-61.515544957694146,43.47630342759767,-18.039241530096476,205.05872163879664,1.47e+03
152000,304.00000000072345,-69.08183554044808,64.340903267523,-4.740932272925079,303.46792006122433,1.47e+03
152500,305.0000000007282,-67.5335446121644,71.81937773450042,4.285833122336015,338.7406156012349,1.47e+03
153000,306.000000000733,-67.00351957353814,75.26449343768941,8.260973864151268,354.98972066073355,1.47e+03
153500,307.00000000073777,-52.58685957407579,45.785880475807346,-6.800979098268442,215.95198715804392,1.47e+03
154000,308.00000000074255,-68.58457340998143,54.169246826960865,-14.415326583020565,255.492662226247,1.47e+03
154500,309.0000000007473,-79.34296152164461,62.258874263103834,-17.084087258540777,293.6478992130378,1.47e+03
155000,310.0000000007521,-43.53916634068264,63.66852948358488,20.129363142902235,300.2966267881566,1.47e+03
155500,311.00000000075687,-57.15780208382057,60.27272987526193,3.1149277914413602,284.28012419418917,1.47e+03
156000,312.00000000076164,-80.25114623390255,84.78045676657328,4.529310532670735,399.8723606632858,1.48e+03
156500,313.0000000007664,-81.81359850215085,56.77904593360812,-25.034552568542736,267.8019439809477,1.48e+03
157000,314.0000000007712,-59.28303738003524,78.84315554733813,19.56011816730289,371.8687057520912,1.48e+03
157500,315.00000000077597,-56.79885625297902,56.49645728269728,-0.3023989702817431,266.4690968219911,1.48e+03
158000,316.00000000078074,-73.79789509907278,77.29341383022117,3.495518731148394,364.5592513981456,1.48e+03
158500,317.0000000007855,-68.56140491180122,83.79364491718943,15.232240005388206,395.2180004629147,1.48e+03
159000,318.0000000007903,-77.32759179570712,62.07777606863883,-15.249815727068288,292.79373818000676,1.48e+03
159500,319.00000000079507,-74.28999365819618,70.55789740696717,-3.7320962512290095,332.7907642352547,1.48e+03
160000,320.00000000079984,-78.39808266799082,80.77354740437389,2.3754647363830657,380.97352045016936,1.48e+03
160500,321.0000000008046,-75.2881776112481,66.04688648474631,-9.241291126501793,311.51429728470714,1.48e+03
161000,322.0000000008094,-78.43382302182727,84.20846367574161,5.7746406539143464,397.17451924750173,1.48e+03
161500,323.00000000081417,-59.97617202348192,59.965807222986534,-0.010364800495388238,282.8325041861452,1.48e+03
162000,324.00000000081894,-69.64211184480916,34.744315884708655,-34.89779596010051,163.87375277656102,1.49e+03
162500,325.0000000008237,-78.80046591271821,55.27359254211899,-23.52687337059922,260.7013783024592,1.49e+03
163000,326.0000000008285,-85.47039838228375,45.32857152991656,-40.14182685236719,213.79506073042072,1.49e+03
163500,327.00000000083327,-74.02285435028159,67.85018645596551,-6.172667894316078,320.01967510380575,1.49e+03
164000,328.00000000083804,-66.65418177787797,50.84750717343615,-15.806674604441817,239.82546807063028,1.49e+03
164500,329.0000000008428,-68.92164556609168,79.39448139479033,10.47283582869865,374.4690688136208,1.49e+03
165000,330.0000000008476,-84.7936552001338,42.7752238346788,-42.018431365455,201.75203561084572,1.49e+03
165500,331.00000000085237,-82.10263471893268,35.39136440826962,-46.71127031066306,166.92559786501573,1.49e+03
166000,332.00000000085714,-93.18360914820369,43.23474626944878,-49.94886287875491,203.91940209809093,1.49e+03
166500,333.0000000008619,-64.4962290525691,51.702487874399175,-12.793741178169931,243.85803836164612,1.49e+03
167000,334.0000000008667,-71.03459124749133,53.92340576554872,-17.111185481942613,254.33313738615908,1.49e+03
167500,335.00000000087147,-94.46328997770615,78.68792680422544,-15.775363173480713,371.1365596146605,1.49e+03
168000,336.00000000087624,-72.71568698783085,56.79684164192011,-15.91884534591074,267.8858785593138,1.49e+03
168500,337.000000000881,-91.28551988501567,59.48481253384091,-31.800707351174765,280.5638624596123,1.49e+03
169000,338.0000000008858,-92.34160310873995,73.93144206299024,-18.410161045749703,348.7022999459095,1.49e+03
169500,339.00000000089057,-53.94688922929345,55.76730762904539,1.8204183997519436,263.03001658578324,1.49e+03
170000,340.00000000089534,-63.10826226643985,49.83007859298347,-13.278183673456383,235.02670213106865,1.5e+03
170500,341.0000000009001,-83.27529200993467,70.48572243179167,-12.789569578143002,332.4503464219407,1.5e+03
171000,342.0000000009049,-71.82055390725145,65.84579129653098,-5.974762610720475,310.5658191719849,1.5e+03
171500,343.00000000090967,-53.99531860416755,73.98324901987816,19.987930415710608,348.94665071894906,1.5e+03
172000,344.00000000091444,-79.69387681917578,79.52459056681508,-0.16928625236070616,375.0827369129179,1.5e+03
172500,345.0000000009192,-76.85035247212363,58.92197706429728,-17.92837540782635,277.9092135410401,1.5e+03
173000,346.000000000924,-67.09349455941265,46.97244474310407,-20.121049816308577,221.54849221048798,1.5e+03
173500,347.00000000092876,-67.5696518253535,54.792412609100005,-12.777239216253498,258.43186286153787,1.5e+03
174000,348.00000000093354,-91.56067858736606,58.05382512580035,-33.506853461565704,273.8145202791604,1.5e+03
174500,349.0000000009383,-57.884895807364956,61.728805835821305,3.8439100284563494,291.14779811174117,1.5e+03
175000,350.0000000009431,-83.39542757574236,57.06165934776071,-26.33376822798165,269.13490793729267,1.5e+03
175500,351.00000000094786,-66.7408263365187,47.060911422134055,-19.67991491438464,221.965750870478,1.5e+03
176000,352.00000000095264,-70.36359647661448,62.047137864954834,-8.316458611659641,292.64923116387524,1.5e+03
176500,353.0000000009574,-69.92400885044844,70.04053495946974,0.11652610902129368,330.35059168736507,1.5e+03
177000,354.0000000009622,-76.37997532842928,96.87044279870308,20.4904674702738,456.89554076202757,1.5e+03
177500,355.00000000096696,-90.65906730177812,61.638276828119615,-29.020790473658508,290.7208123487622,1.51e+03
178000,356.00000000097174,-85.06578640653606,69.1661333154964,-15.899653091039667,326.2264212962316,1.51e+03
178500,357.0000000009765,-92.00495229174521,59.90519166180543,-32.09976062993978,282.5466070765182,1.51e+03
179000,358.0000000009813,-72.40953283513045,59.21360407217285,-13.1959287629576,279.28469067952085,1.51e+03
179500,359.00000000098606,-86.21942299703369,63.84534767071021,-22.374075326323478,301.13060089717413,1.51e+03
180000,360.00000000099084,-66.52808004198596,70.41323547332583,3.885155431339868,332.1084571198006,1.51e+03
180500,361.0000000009956,-86.0748296630627,78.74344775093134,-7.331381912131363,371.3984276544456,1.51e+03
181000,362.0000000010004,-90.58459401966684,36.797024036858254,-53.787569982808584,173.55547997948,1.51e+03
181500,363.00000000100516,-78.70319982169895,74.09112859951597,-4.612071222182976,349.4554715465591,1.51e+03
182000,364.00000000100994,-60.5190194916795,52.57088932851222,-7.948130163167278,247.9539084796345,1.51e+03
182500,365.0000000010147,-75.33375976010575,59.01530751275318,-16.318452247352567,278.349412475667,1.51e+03
183000,366.0000000010195,-91.01938954248908,71.35691513511304,-19.66247440737604,336.5593816425093,1.51e+03
183500,367.00000000102426,-62.222009211196564,57.956316259082236,-4.265692952114328,273.35461357179827,1.52e+03
184000,368.00000000102904,-67.58822673745453,57.87608522154159,-9.712141515912947,272.97619883326746,1.52e+03
184500,369.0000000010338,-90.5735241079849,69.2192989520312,-21.3542251559537,326.4771803673448,1.52e+03
185000,370.0000000010386,-84.03255160569097,86.83204905255255,2.7994974468615794,409.5488248131766,1.52e+03
185500,371.00000000104336,-80.89033615584049,77.69819586844511,-3.1921402873953753,366.46843135956476,1.52e+03
186000,372.00000000104814,-42.561305965995416,70.82955141181921,28.268245445823794,334.07203744781714,1.52e+03
186500,373.0000000010529,-80.59808828440146,68.80246403267637,-11.795624251725087,324.5111522334291,1.52e+03
187000,374.0000000010577,-69.17741215588467,73.85551921961705,4.678107063732384,348.34420507633956,1.52e+03
187500,375.00000000106246,-50.09486759156789,90.43290431993107,40.33803672836318,426.5324853298676,1.52e+03
188000,376.00000000106724,-57.03858261206187,68.38478196676124,11.346199354699365,322.54112847943986,1.52e+03
188500,377.000000001072,-77.53505929397943,99.2569799527092,21.721920658729772,468.15179346435224,1.52e+03
189000,378.0000000010768,-65.32238526879519,58.252807053152274,-7.069578215642913,274.7530310640057,1.52e+03
189500,379.00000000108156,-54.41357012568005,69.92482879003127,15.511258664351217,329.80485625633224,1.52e+03
190000,380.00000000108633,-49.520726813410874,72.86102260168177,23.340295788270893,343.6535991813944,1.52e+03
190500,381.0000000010911,-79.93288371921517,73.74678200398438,-6.186101715230791,347.83133915457756,1.52e+03
191000,382.0000000010959,-71.59573091327911,60.81806759760789,-10.77766331567122,286.85224388674544,1.52e+03
191500,383.00000000110066,-62.92977417237125,59.704589021748774,-3.2251851506224796,281.6004520981887,1.52e+03
192000,384.00000000110543,-83.71666430621553,74.2114135817167,-9.505250724498836,350.02280323618874,1.52e+03
192500,385.0000000011102,-65.40591974864947,50.42748207255978,-14.978437676089683,237.84439324476915,1.52e+03
193000,386.000000001115,-76.20053726237165,57.892302367860644,-18.30823489451101,273.05268802463473,1.52e+03
193500,387.00000000111976,-83.01158791346097,53.80702282382626,-29.204565089634713,253.78420991605083,1.53e+03
194000,388.00000000112453,-86.87387544252124,64.06809606935984,-22.8057793731614,302.1812077398246,1.53e+03
194500,389.0000000011293,-82.05307645895664,60.38663675382632,-21.666439705130315,284.8173731565619,1.53e+03
195000,390.0000000011341,-55.92564269549621,70.8518539095579,14.926211214061695,334.1772285821845,1.53e+03
195500,391.00000000113886,-72.83766599997762,60.81764176218305,-12.020024237794566,286.85023540716094,1.53e+03
196000,392.00000000114363,-63.880116642687426,64.38353925794543,0.5034226152580032,303.66901539368246,1.53e+03
196500,393.0000000011484,-65.92210192061611,52.73392662617715,-13.188175294438963,248.72288415610365,1.53e+03
197000,394.0000000011532,-43.702587228501216,59.19071007594505,15.488122847443833,279.176709705299,1.53e+03
197500,395.00000000115796,-74.54103925685922,82.49478183627818,7.953742579418957,389.0918309876501,1.53e+03
198000,396.00000000116273,-79.03422576070807,70.26225794567529,-8.771967815032781,331.3963621076807,1.53e+03
198500,397.0000000011675,-63.67941098706797,57.408216319080225,-6.271194667987743,270.7694657058054,1.53e+03
199000,398.0000000011723,-68.24615851545241,89.12788171461007,20.881723199157662,420.3772640700264,1.53e+03
199500,399.00000000117706,-83.84119922772516,82.71797584182866,-1.1232233858964946,390.1445395632962,1.53e+03
200000,400.00000000118183,-71.99953696291959,54.75411325149829,-17.245423711421303,258.2512215307385,1.53e+03
200500,401.0000000011866,-82.47673209899494,76.77801036369556,-5.698721735299387,362.1283185073134,1.53e+03
201000,402.0000000011914,-71.91073296905961,56.417882025481674,-15.492850943577935,266.0984916755829,1.53e+03
201500,403.00000000119616,-58.12875548815646,47.90937461897622,-10.219380869180235,225.9675809430775,1.53e+03
202000,404.00000000120093,-77.16429661284201,57.837808175181856,-19.326488437660153,272.7956627348453,1.53e+03
202500,405.0000000012057,-79.01462481965336,56.3407617129962,-22.673863106657166,265.73474886757276,1.54e+03
203000,406.0000000012105,-58.97767918162572,68.18600198957935,9.208322807953635,321.60357020528284,1.54e+03
203500,407.00000000121526,-59.527025244280594,60.50150536375291,0.974480119472318,285.3591581854386,1.54e+03
204000,408.00000000122003,-65.73655445117038,56.996775498484936,-8.739778952685441,268.828879178209,1.54e+03
204500,409.0000000012248,-88.92670987365454,66.99336669872831,-21.933343174926236,315.9784307881173,1.54e+03
205000,410.0000000012296,-69.08532197964814,82.8250317042564,13.739709724608261,390.64947527683796,1.54e+03
205500,411.00000000123435,-57.61545930312059,99.47845335910247,41.862994055981886,469.19638672577395,1.54e+03
206000,412.00000000123913,-74.75190617144108,77.48010004013113,2.728193868690056,365.4397686577484,1.54e+03
206500,413.0000000012439,-65.49715363067662,99.59320683326958,34.096053202592955,469.73762870959405,1.54e+03
207000,414.0000000012487,-83.04582065338036,75.87557114196532,-7.170249511415037,357.8719071159244,1.54e+03
207500,415.00000000125345,-68.8682571107056,52.97527787758566,-15.892979233119938,249.861232524708,1.54e+03
208000,416.00000000125823,-95.31252438540105,64.45007081575126,-30.862453569649787,303.98281567375966,1.54e+03
208500,417.000000001263,-71.48380475210342,50.9767890520871,-20.507015700016325,240.43523418865763,1.54e+03
209000,418.0000000012678,-67.80618670363037,54.072052497078076,-13.734134206552298,255.0342390516665,1.54e+03
209500,419.00000000127255,-76.83494854084347,50.18898457751556,-26.645963963327908,236.71950479768054,1.54e+03
210000,420.00000000127733,-76.28867962122968,47.58696825718971,-28.701711364039966,224.4469310445355,1.54e+03
210500,421.0000000012821,-82.71835450663457,60.252426453622505,-22.465928053012064,284.18436182807153,1.54e+03
211000,422.0000000012869,-75.16643099617795,68.69080457363603,-6.475626422541922,323.9845033667005,1.54e+03
211500,423.00000000129165,-72.12132174884027,82.68832629938956,10.567004550549285,390.00469563015537,1.55e+03
212000,424.0000000012964,-62.48969825677341,73.26197811321319,10.77227985643978,345.54473108881575,1.55e+03
212500,425.0000000013012,-77.3317733458507,63.225459996346636,-14.10631334950407,298.2068616635402,1.55e+03
213000,426.000000001306,-72.50519240711583,86.10435354426575,13.59916113714992,406.1166031451113,1.55e+03
213500,427.00000000131075,-71.82965858024727,80.98711116571725,9.157452585469983,381.98080737285756,1.55e+03
214000,428.0000000013155,-85.15054347129808,67.8282950193091,-17.322248451988983,319.91642276490626,1.55e+03
214500,429.0000000013203,-82.61770503594653,47.682099375690946,-34.93560566025558,224.89562295277048,1.55e+03
215000,430.0000000013251,-86.43169873161787,78.44631395898374,-7.985384772634134,369.99697742227636,1.55e+03
215500,431.00000000132985,-77.82758865773212,52.96852430987014,-24.85906434786198,249.8293788974889,1.55e+03
216000,432.0000000013346,-69.99891070788726,60.64288417534226,-9.356026532545002,286.02598024908536,1.55e+03
216500,433.0000000013394,-78.9982764527349,56.81270130846281,-22.185575144272086,267.96068167481513,1.55e+03
217000,434.0000000013442,-76.29289579282067,42.92738765241502,-33.36550814040565,202.4697258348233,1.55e+03
217500,435.00000000134895,-76.04586139225285,51.451058974267205,-24.59480241798564,242.67215812852163,1.55e+03
218000,436.0000000013537,-72.48448314279085,78.8892036452628,6.404720502471946,372.0858945043516,1.55e+03
218500,437.0000000013585,-74.92731955509953,54.825740156703624,-20.101579398395906,258.5890543375412,1.55e+03
219000,438.0000000013633,-85.19021367332607,72.91664875307826,-12.273564920247807,343.91596342572456,1.55e+03
219500,439.00000000136805,-81.11225016630488,68.60644381386028,-12.505806352444594,323.5866105333114,1.55e+03
220000,440.0000000013728,-63.46273670256778,40.99769668280973,-22.46504001975805,193.36821691642683,1.55e+03
220500,441.0000000013776,-89.59312172416412,66.23816488532533,-23.35495683883879,312.4164739006462,1.55e+03
221000,442.0000000013824,-62.65149107086472,66.49811744800732,3.8466263771425986,313.6425565246915,1.55e+03
221500,443.00000000138715,-90.01728154699958,71.86913556576124,-18.148145981238343,338.9753015442763,1.55e+03
222000,444.0000000013919,-98.48749852750427,88.4616934744378,-10.025805053066478,417.2351453034661,1.55e+03
222500,445.0000000013967,-58.79198224133506,72.30385620322633,13.511873961891268,341.02568879343715,1.55e+03
223000,446.0000000014015,-62.25308353363653,53.56239751788658,-8.690686015749947,252.63041926317186,1.56e+03
223500,447.00000000140625,-68.26726425613742,70.29685458571296,2.029590329575541,331.55953933802954,1.56e+03
224000,448.000000001411,-78.80741798423696,69.24748969120441,-9.559928293032556,326.61014376306076,1.56e+03
224500,449.0000000014158,-76.69317182312079,55.48808932722846,-21.205082495892334,261.71306589046736,1.56e+03
225000,450.0000000014206,-48.77838482741208,57.246643915942016,8.468259088529933,270.0073992965761,1.56e+03
225500,451.00000000142535,-79.9329979999493,61.25601235167141,-18.676985648277885,288.9178378847779,1.56e+03
226000,452.0000000014301,-91.7857722780027,48.82526092429549,-42.960511353707204,230.287416350612,1.56e+03
226500,453.0000000014349,-87.31521754985329,69.77411931028418,-17.54109823956911,329.09402550902064,1.56e+03
227000,454.0000000014397,-79.45476254717141,63.78314979289564,-15.67161275427577,300.83724069154994,1.56e+03
227500,455.00000000144445,-75.86301067456259,68.75886230997148,-7.104148364591111,324.30550196387463,1.56e+03
228000,456.0000000014492,-88.39009123104188,56.77628299332157,-31.613808237720306,267.78891239917886,1.56e+03
228500,457.000000001454,-64.03296284835642,73.59867686490863,9.565714016552207,347.13279194396694,1.56e+03
229000,458.0000000014588,-84.39438787208701,79.75077184643241,-4.643616025654595,376.1495351547278,1.56e+03
229500,459.00000000146355,-60.29926675182651,54.161545382024286,-6.137721369802222,255.45633787645272,1.56e+03
230000,460.0000000014683,-88.7836161807063,91.48635516489189,2.7027389841855864,431.5011525473259,1.56e+03
230500,461.0000000014731,-75.62558971093677,41.950603585866226,-33.67498612507054,197.86266230337097,1.56e+03
231000,462.0000000014779,-99.07736539962934,74.01975265974268,-25.057612739886665,349.1188224340132,1.56e+03
231500,463.00000000148265,-56.24928300763713,56.12926970474708,-0.12001330289005097,264.7372334987556,1.56e+03
232000,464.0000000014874,-82.98271632888645,97.06408556722573,14.081369238339278,457.80886906819273,1.56e+03
232500,465.0000000014922,-78.70163455308284,58.17079631830018,-20.530838234782664,274.36622227108626,1.56e+03
233000,466.00000000149697,-84.92378780937361,55.3589385137659,-29.564849295607708,261.10391794965074,1.56e+03
233500,467.00000000150175,-63.63474361468252,68.73359069222161,5.098847077539091,324.1863067880897,1.56e+03
234000,468.0000000015065,-69.6576126277779,76.3004822592641,6.642869631486207,359.8760271457817,1.56e+03
234500,469.0000000015113,-84.24110230436781,68.78017207794218,-15.460930226425631,324.40601082580605,1.57e+03
235000,470.00000000151607,-72.95227617584169,49.61461009681,-23.337666079031692,234.0104314066648,1.57e+03
235500,471.00000000152085,-81.08253551979578,47.44290117001488,-33.639634349780906,223.76742955988206,1.57e+03
236000,472.0000000015256,-73.95842409195029,53.8476278661352,-20.110796225815093,253.97572615389808,1.57e+03
236500,473.0000000015304,-92.97224325490606,66.84720098647098,-26.12504226843508,315.2890310061688,1.57e+03
237000,474.00000000153517,-81.05931707582204,47.704307838983,-33.35500923683904,225.00037056775147,1.57e+03
237500,475.00000000153995,-82.53477525208109,53.52580523086333,-29.008970021217763,252.45782943820382,1.57e+03
238000,476.0000000015447,-76.79940673615783,68.65490998935647,-8.144496746801366,323.8152043006384,1.57e+03
238500,477.0000000015495,-49.21028675325215,58.774427879637884,9.564141126385735,277.21328852442764,1.57e+03
239000,478.00000000155427,-74.547676471062,54.372218306150586,-20.17545816491142,256.4499899834491,1.57e+03
239500,479.00000000155904,-96.53429123449314,55.28913429840564,-41.2451569360875,260.77468197422763,1.57e+03
240000,480.0000000015638,-89.54624646723096,56.430667370777584,-33.115579096453374,266.15879456141715,1.57e+03
240500,481.0000000015686,-61.25786540686386,60.45911912987465,-0.7987462769892062,285.1592408454414,1.57e+03
241000,482.00000000157337,-74.52407126775734,46.43993035523836,-28.084140912518976,219.03685458214505,1.57e+03
241500,483.00000000157814,-63.94207115455356,65.66283208273671,1.7207609281831537,309.7028805241495,1.57e+03
242000,484.0000000015829,-58.29759751926758,78.5642081011973,20.26661058192971,370.5530325646202,1.57e+03
242500,485.0000000015877,-27.8403567938185,58.25032267602174,30.409965882203238,274.7413133428958,1.57e+03
243000,486.00000000159247,-64.80019434971456,84.7986996708708,19.998505321156244,399.9584044696655,1.57e+03
243500,487.00000000159724,-56.402674367214786,67.47238389940425,11.069709532189464,318.2377455658141,1.57e+03
244000,488.000000001602,-59.2700194438512,55.31831596523657,-3.9517034786146255,260.9123191426131,1.57e+03
244500,489.0000000016068,-71.32594768627314,100.84182197957065,29.515874293297514,475.62680063852144,1.57e+03
245000,490.00000000161157,-87.2733319666986,43.289837264303344,-43.98349470239526,204.17924224290684,1.57e+03
245500,491.00000000161634,-82.82854434095862,60.671511225985306,-22.15703311497331,286.1610015353115,1.57e+03
246000,492.0000000016211,-92.23491517291404,63.33455848023228,-28.90035669268176,298.7214315297566,1.57e+03
246500,493.0000000016259,-98.75805887977185,53.47633856682533,-45.28172031294652,252.22451680369568,1.57e+03
247000,494.00000000163067,-81.6292790423031,64.59272549514314,-17.036553547159954,304.6556554482039,1.58e+03
247500,495.00000000163544,-86.97325434946106,59.02512461660377,-27.94812973285729,278.3957154638948,1.58e+03
248000,496.0000000016402,-83.32736858603124,41.833141000723344,-41.4942275853079,197.3086426271144,1.58e+03
248500,497.000000001645,-81.92688184016697,56.87743005377578,-25.049451786391188,268.2659788762956,1.58e+03
249000,498.00000000164977,-75.94049885768618,58.28347509221264,-17.65702376547354,274.8976788005678,1.58e+03
249500,499.00000000165454,-78.95221424929332,55.38598559257578,-23.56622865671754,261.2314871992778,1.58e+03
250000,500.0000000016593,-79.3904672440134,53.36084014407065,-26.029627099942743,251.6797612229731,1.58e+03
250500,501.0000000016641,-85.9631361636566,52.81570057506784,-33.14743558858876,249.10857613313212,1.58e+03
251000,502.00000000166887,-71.83654105623054,55.83017589448644,-16.006365161744107,263.32653871684386,1.58e+03
251500,503.00000000167364,-72.19605205813423,74.35787956936818,2.161827511233952,350.71361928593393,1.58e+03
252000,504.0000000016784,-55.061893228354165,58.62775213494396,3.5658589065897957,276.521483142389,1.58e+03
252500,505.0000000016832,-72.4742729264226,40.9084253276481,-31.565847598774504,192.94716295081327,1.58e+03
253000,506.00000000168797,-75.63434075989062,61.606161914414564,-14.028178845476056,290.5693403368681,1.58e+03
253500,507.00000000169274,-79.0285176035203,68.2011477031799,-10.8273699003404,321.6750059167942,1.58e+03
254000,508.0000000016975,-66.99938076362014,64.3838332985445,-2.615547465075636,303.67040225467576,1.58e+03
254500,509.0000000017023,-82.38913160862285,61.25186751166118,-21.137264096961665,288.8982884859816,1.58e+03
255000,510.00000000170706,-79.55341354387929,61.44907412131814,-18.104339422561146,289.8284258731751,1.58e+03
255500,511.00000000171184,-87.77486927199061,75.39093133870954,-12.383937933281075,355.58607297925704,1.58e+03
256000,512.0000000017166,-76.53992745597805,57.152481208296265,-19.38744624768178,269.56327495909557,1.58e+03
256500,513.0000000016929,-73.79660475457354,72.24372582624227,-1.5528789283312676,340.7420800856144,1.58e+03
257000,514.0000000016693,-96.90002268021999,80.04273887710414,-16.85728380311585,377.5266160321287,1.58e+03
257500,515.0000000016456,-90.12797595161646,65.61618244947564,-24.51179350214082,309.48285459261274,1.58e+03
258000,516.000000001622,-100.31962387183557,55.03524269739766,-45.28438117443791,259.57718625741205,1.58e+03
258500,517.0000000015983,-94.22428221727023,59.26790835159225,-34.95637386567798,279.5408202314687,1.58e+03
259000,518.0000000015747,-66.61136500546127,67.41164606252573,0.800281057064467,317.9512717351639,1.58e+03
259500,519.000000001551,-95.42703272258223,87.26981589664703,-8.157216825935194,411.61357968764196,1.58e+03
260000,520.0000000015274,-74.71930019976571,87.57656194268077,12.857261742915057,413.06036672123105,1.58e+03
260500,521.0000000015037,-70.516397126161,76.48007289433306,5.963675768172067,360.72307768003117,1.58e+03
261000,522.0000000014801,-86.28032246947805,64.19991331750464,-22.080409151973413,302.80293208765306,1.58e+03
261500,523.0000000014564,-81.20360265278532,49.7682986078037,-31.43530404498162,234.7353129423598,1.59e+03
262000,524.0000000014328,-97.72909849321422,84.00735288128243,-13.721745611931794,396.22596752694807,1.59e+03
262500,525.0000000014091,-64.47400785364516,72.76789638503416,8.293888531389001,343.2143635189463,1.59e+03
263000,526.0000000013855,-84.82930798126472,65.62591975868702,-19.2033882225777,309.52878122440217,1.59e+03
263500,527.0000000013619,-62.19386645966824,73.42890829514326,11.235041835475016,346.3320677989507,1.59e+03
264000,528.0000000013382,-81.83381832015675,43.17872401056814,-38.65509430958861,203.65516958787967,1.59e+03
264500,529.0000000013146,-93.07379195361864,58.429713809537105,-34.64407814408153,275.58742291551056,1.59e+03
265000,530.0000000012909,-69.16818744947886,55.36780445857957,-13.800382990899294,261.14573473641224,1.59e+03
265500,531.0000000012673,-75.83925970690325,59.7220865053234,-16.117173201579853,281.68298008080995,1.59e+03
266000,532.0000000012436,-85.9788009187323,72.60141293329619,-13.377387985436116,342.4291338398809,1.59e+03
266500,533.00000000122,-82.60290910152253,46.5029675968015,-36.09994150472103,219.33417369972136,1.59e+03
267000,534.0000000011963,-86.2691335933614,40.32434918066839,-45.94478441269301,190.19233104016504,1.59e+03
267500,535.0000000011727,-107.55839832880883,52.560242964926516,-54.99815536388232,247.90369423567006,1.59e+03
268000,536.000000001149,-84.17212411872788,62.78632524990082,-21.38579886882706,296.13565499153515,1.59e+03
